position	role	kind	logical_path	expected_sha256	actual_sha256	bytes	files	archive_entries	archive_bytes	nested_archive_entries	nested_archive_bytes	forbidden_hits	violations
367	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-workmailmessageflow-1.12.564.jar	39fdfa9e7cd91c478f67aff3f67936c11300096555ef5461fd11e1a0d16795cb	39fdfa9e7cd91c478f67aff3f67936c11300096555ef5461fd11e1a0d16795cb	48596	1	38	102469	0	0	0	0
368	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-workspaces-1.12.564.jar	445564ec10131cb03348edbffa16f518d24225b84e66ee1c3b3244660c609086	445564ec10131cb03348edbffa16f518d24225b84e66ee1c3b3244660c609086	1130263	1	693	2764422	0	0	0	0
369	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-workspacesweb-1.12.564.jar	8c92a40d6a7635a866519b25b1e4e0ecd0681533aa40ee94d1e037358404a4c4	8c92a40d6a7635a866519b25b1e4e0ecd0681533aa40ee94d1e037358404a4c4	735309	1	452	1844180	0	0	0	0
370	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-xray-1.12.564.jar	41530e8d6d6accdc89ec1f2232f743ced2ad8a5d480f41e4657dbeccef12b2de	41530e8d6d6accdc89ec1f2232f743ced2ad8a5d480f41e4657dbeccef12b2de	654722	1	383	1532624	0	0	0	0
371	retained-distribution-dependency	jar	distribution:lib/aws-sigv4-auth-cassandra-java-driver-plugin-4.0.9.jar	507b2c89a52b34630895ab9c04fd880a91e06ad684d23155c54e5aaacc86e2b9	507b2c89a52b34630895ab9c04fd880a91e06ad684d23155c54e5aaacc86e2b9	11089	1	6	25604	0	0	0	0
372	retained-distribution-dependency	jar	distribution:lib/bsh-2.1b5.jar	026047c1de49a4a47db19692dee0876781099ebf086361d6b3ca75008a35ea7b	026047c1de49a4a47db19692dee0876781099ebf086361d6b3ca75008a35ea7b	380473	1	229	730516	0	0	0	0
373	retained-distribution-dependency	jar	distribution:lib/caffeine-3.1.5.jar	02c34fd2ba78b1956ef6e5de9ac915aee9bfa498589966fa87255fbadb653499	02c34fd2ba78b1956ef6e5de9ac915aee9bfa498589966fa87255fbadb653499	752035	1	705	1685324	0	0	0	0
374	retained-distribution-dependency	jar	distribution:lib/cassandra-driver-core-3.7.1.jar	ee794eda1ea4137873bf5c3ade6efcabdc08b638199f3a20a2857419aa798347	ee794eda1ea4137873bf5c3ade6efcabdc08b638199f3a20a2857419aa798347	1135314	1	749	2500643	0	0	0	0
375	retained-distribution-dependency	jar	distribution:lib/caster-1.0.45.jar	9ea76327aabca7fd24f3fd97edab6fdbd0ebb0a140b5712fba6ce5fbbe3d36d8	9ea76327aabca7fd24f3fd97edab6fdbd0ebb0a140b5712fba6ce5fbbe3d36d8	68883	1	65	121372	0	0	0	0
376	retained-distribution-dependency	jar	distribution:lib/checker-qual-3.32.0.jar	b66e025da0a6bf85f0b7f5fdadca832a32771f85a12cac1401a3c0cd8fd73ccd	b66e025da0a6bf85f0b7f5fdadca832a32771f85a12cac1401a3c0cd8fd73ccd	223972	1	360	264643	0	0	0	0
377	retained-distribution-dependency	jar	distribution:lib/client-1.0.138.jar	e24e73152aff36024007889e0bae6e4996988f01ddbb555729a0ea7d53780e34	e24e73152aff36024007889e0bae6e4996988f01ddbb555729a0ea7d53780e34	12642	1	6	35262	0	0	0	0
378	retained-distribution-dependency	jar	distribution:lib/client-api-1.0.69.jar	775fcfcd10901cacebd74c480f5ee086b68b8cb71513b3b36f6bf05a76f8a848	775fcfcd10901cacebd74c480f5ee086b68b8cb71513b3b36f6bf05a76f8a848	147856	1	128	274216	0	0	0	0
379	retained-distribution-dependency	jar	distribution:lib/client-impl-shared-1.0.106.jar	e6917f9e0ff1d45bbaa7476bfe6ad1b4f3da002ba7f4d9876ea0f9f57e1532c5	e6917f9e0ff1d45bbaa7476bfe6ad1b4f3da002ba7f4d9876ea0f9f57e1532c5	24435	1	18	57038	0	0	0	0
380	retained-distribution-dependency	jar	distribution:lib/client-pro-1.0.81.jar	c32475b86e285836f2bb965e5cf103f32f33ff77a328d1fc6f2c88c8f6f97357	c32475b86e285836f2bb965e5cf103f32f33ff77a328d1fc6f2c88c8f6f97357	6612	1	5	14927	0	0	0	0
381	retained-distribution-dependency	jar	distribution:lib/client-spi-1.0.154.jar	5a054347c2f2c7809998590f1ac23f0e8929b4cb2f4e6d266545e9428c66023a	5a054347c2f2c7809998590f1ac23f0e8929b4cb2f4e6d266545e9428c66023a	302642	1	259	528178	0	0	0	0
382	retained-distribution-dependency	jar	distribution:lib/client.wire-specs-0.1.41.jar	7df941a51c3664d8b3222da63c35ddb720313bb53bf5903705937a7bec86b4fe	7df941a51c3664d8b3222da63c35ddb720313bb53bf5903705937a7bec86b4fe	7589	1	5	27822	0	0	0	0
383	retained-distribution-dependency	jar	distribution:lib/clj-stacktrace-0.2.8.jar	2abd00442c5f37523dd99816820c3445456cc5a868b49ba234bb7b2c50e34980	2abd00442c5f37523dd99816820c3445456cc5a868b49ba234bb7b2c50e34980	9423	1	11	19449	0	0	0	0
384	retained-distribution-dependency	jar	distribution:lib/cljfmt-0.6.8.jar	dddbc887d87ad37fe3d7407dfb5865e5e28d1e505f2494cd898bf2bb5f2ccdc1	dddbc887d87ad37fe3d7407dfb5865e5e28d1e505f2494cd898bf2bb5f2ccdc1	10519	1	10	29022	0	0	0	0
385	retained-distribution-dependency	jar	distribution:lib/clojure-1.11.4.jar	fc7ff1b6610d0e3494a75cc11ef81810bda402ac157012fe4e3b899586cf4133	fc7ff1b6610d0e3494a75cc11ef81810bda402ac157012fe4e3b899586cf4133	4106661	1	3648	7880216	0	0	0	0
386	retained-distribution-dependency	jar	distribution:lib/commons-beanutils-1.9.4.jar	7d938c81789028045c08c065e94be75fc280527620d5bd62b519d5838532368a	7d938c81789028045c08c065e94be75fc280527620d5bd62b519d5838532368a	246918	1	142	515461	0	0	0	0
387	retained-distribution-dependency	jar	distribution:lib/commons-cli-1.2.jar	e7cd8951956d349b568b7ccfd4f5b2529a8c113e67c32b028f52ffda371259d9	e7cd8951956d349b568b7ccfd4f5b2529a8c113e67c32b028f52ffda371259d9	41123	1	27	82421	0	0	0	0
388	retained-distribution-dependency	jar	distribution:lib/commons-codec-1.15.jar	b3e9f6d63a790109bf0d056611fbed1cf69055826defeb9894a71369d246ed63	b3e9f6d63a790109bf0d056611fbed1cf69055826defeb9894a71369d246ed63	353793	1	239	673286	0	0	0	0
389	retained-distribution-dependency	jar	distribution:lib/commons-collections-3.2.2.jar	eeeae917917144a68a741d4c0dff66aa5c5c5fd85593ff217bced3fc8ca783b8	eeeae917917144a68a741d4c0dff66aa5c5c5fd85593ff217bced3fc8ca783b8	588337	1	465	1142601	0	0	0	0
390	retained-distribution-dependency	jar	distribution:lib/commons-compiler-3.0.12.jar	ef2cd7cf105324223def10c6a029a8ba37c7195a2b71da7d6af5c4bf6880b0b0	ef2cd7cf105324223def10c6a029a8ba37c7195a2b71da7d6af5c4bf6880b0b0	39909	1	35	67013	0	0	0	0
391	retained-distribution-dependency	jar	distribution:lib/commons-compiler-jdk-3.0.12.jar	543433e00cddc0986788eb31914b54aade7cea5e199eeaef9c985e5fb81036b7	543433e00cddc0986788eb31914b54aade7cea5e199eeaef9c985e5fb81036b7	86335	1	60	164758	0	0	0	0
392	retained-distribution-dependency	jar	distribution:lib/commons-configuration2-2.9.0.jar	a38ced8312fa893a1f7159958511cdfed13d0b8cb294a4133662c901da0cda53	a38ced8312fa893a1f7159958511cdfed13d0b8cb294a4133662c901da0cda53	644714	1	393	1566418	0	0	0	0
393	retained-distribution-dependency	jar	distribution:lib/commons-dbcp2-2.7.0.jar	b32117135876ff484e56e25e359cccf6ca84cce7b28c85a86deb53bc166d1ae0	b32117135876ff484e56e25e359cccf6ca84cce7b28c85a86deb53bc166d1ae0	208475	1	86	535614	0	0	0	0
394	retained-distribution-dependency	jar	distribution:lib/commons-fileupload-1.5.jar	51f7b3dcb4e50c7662994da2f47231519ff99707a5c7fb7b05f4c4d3a1728c14	51f7b3dcb4e50c7662994da2f47231519ff99707a5c7fb7b05f4c4d3a1728c14	74132	1	61	140074	0	0	0	0
395	retained-distribution-dependency	jar	distribution:lib/commons-io-2.15.1.jar	a58af12ee1b68cfd2ebb0c27caef164f084381a00ec81a48cc275fd7ea54e154	a58af12ee1b68cfd2ebb0c27caef164f084381a00ec81a48cc275fd7ea54e154	501218	1	344	1059428	0	0	0	0
396	retained-distribution-dependency	jar	distribution:lib/commons-lang3-3.12.0.jar	d919d904486c037f8d193412da0c92e22a9fa24230b9d67a57855c5c31c7e94e	d919d904486c037f8d193412da0c92e22a9fa24230b9d67a57855c5c31c7e94e	587402	1	350	1293498	0	0	0	0
397	retained-distribution-dependency	jar	distribution:lib/commons-pool2-2.7.0.jar	6b54c675c7387e157d28c7098873f2e772c223c7a35bc9b13717367c9753a1e4	6b54c675c7387e157d28c7098873f2e772c223c7a35bc9b13717367c9753a1e4	129592	1	82	282802	0	0	0	0
398	retained-distribution-dependency	jar	distribution:lib/commons-text-1.10.0.jar	770cd903fa7b604d1f7ef7ba17f84108667294b2b478be8ed1af3bffb4ae0018	770cd903fa7b604d1f7ef7ba17f84108667294b2b478be8ed1af3bffb4ae0018	238400	1	159	478687	0	0	0	0
399	retained-distribution-dependency	jar	distribution:lib/config-1.4.1.jar	4c0aa7e223c75c8840c41fc183d4cd3118140a1ee503e3e08ce66ed2794c948f	4c0aa7e223c75c8840c41fc183d4cd3118140a1ee503e3e08ce66ed2794c948f	295197	1	182	641376	0	0	0	0
400	retained-distribution-dependency	jar	distribution:lib/core.async-1.6.681.jar	2e9160118c381d418ab1c4d330b6323ff76b7947e6e2d9b1cd1be950fd269d9f	2e9160118c381d418ab1c4d330b6323ff76b7947e6e2d9b1cd1be950fd269d9f	63552	1	27	209727	0	0	0	0
401	retained-distribution-dependency	jar	distribution:lib/core.cache-1.0.225.jar	c153aa947eda5cdbd8a93882c8fbabd5037d4ad7311802b4bcd8015469f6a5b1	c153aa947eda5cdbd8a93882c8fbabd5037d4ad7311802b4bcd8015469f6a5b1	10453	1	5	32399	0	0	0	0
402	retained-distribution-dependency	jar	distribution:lib/core.memoize-1.0.253.jar	4a910585182ab326c1d0a20d34315be1563b5a58437d41c021dd7fe9911e1ed6	4a910585182ab326c1d0a20d34315be1563b5a58437d41c021dd7fe9911e1ed6	7997	1	4	20077	0	0	0	0
403	retained-distribution-dependency	jar	distribution:lib/core.specs.alpha-0.2.62.jar	06eea8c070bbe45c158567e443439681bc8c46e9123414f81bfa32ba42d6cbc8	06eea8c070bbe45c158567e443439681bc8c46e9123414f81bfa32ba42d6cbc8	4325	1	4	10726	0	0	0	0
404	retained-distribution-dependency	jar	distribution:lib/crypto-equality-1.0.1.jar	ee15cc0b76dcf73f8fc86d02e9effed7160a8a6b40b2f0e9de72e3dd25ed4bdf	ee15cc0b76dcf73f8fc86d02e9effed7160a8a6b40b2f0e9de72e3dd25ed4bdf	3889	1	6	4502	0	0	0	0
405	retained-distribution-dependency	jar	distribution:lib/crypto-random-1.2.1.jar	5c128846d7b66d53c5e9726773b872f7e02844ff651a996a5e3452a1523ae52c	5c128846d7b66d53c5e9726773b872f7e02844ff651a996a5e3452a1523ae52c	3897	1	6	5114	0	0	0	0
406	retained-distribution-dependency	jar	distribution:lib/data.csv-0.1.3.jar	6c30baccb234b583d27e1533e8e17812613da927944720a97b7d9cfc8f812790	6c30baccb234b583d27e1533e8e17812613da927944720a97b7d9cfc8f812790	3610	1	4	6221	0	0	0	0
407	retained-distribution-dependency	jar	distribution:lib/data.fressian-1.0.0.jar	062461cca6c261f2492913c06e36c39ba7875391f16d07b5754557f5cb130790	062461cca6c261f2492913c06e36c39ba7875391f16d07b5754557f5cb130790	5381	1	4	12928	0	0	0	0
408	retained-distribution-dependency	jar	distribution:lib/data.json-2.4.0.jar	ec3f2f994e1eedd420313c452ba5518c5f5c97be5152dfed5650bc6611486adf	ec3f2f994e1eedd420313c452ba5518c5f5c97be5152dfed5650bc6611486adf	8961	1	4	33259	0	0	0	0
409	retained-distribution-dependency	jar	distribution:lib/data.priority-map-1.1.0.jar	fe51af4472fa0f1bfd66f3871de55076402ff6615a74bcb17b37c402a0ea6f4c	fe51af4472fa0f1bfd66f3871de55076402ff6615a74bcb17b37c402a0ea6f4c	8219	1	4	22727	0	0	0	0
410	retained-distribution-dependency	jar	distribution:lib/data.xml-0.2.0-alpha8.jar	b5b10c4f6df654c36c610f2b218cd8f52af3b2677ef9ffb5a3f901ab9fbb3a95	b5b10c4f6df654c36c610f2b218cd8f52af3b2677ef9ffb5a3f901ab9fbb3a95	31432	1	22	77778	0	0	0	0
411	retained-distribution-dependency	jar	distribution:lib/datomic-lucene-core-3.3.0.jar	83f7d772fbe31e0c9e84779ee7d60ef688a570561d0b670932e14e7114bcc223	83f7d772fbe31e0c9e84779ee7d60ef688a570561d0b670932e14e7114bcc223	1327441	1	876	2609920	0	0	0	0
412	retained-distribution-dependency	jar	distribution:lib/datomic.specs-0.1.3.jar	77480e064e4c4774d5f64effe39b78f998465247d616bcaf11fd237a6358b4a0	77480e064e4c4774d5f64effe39b78f998465247d616bcaf11fd237a6358b4a0	2417	1	5	2026	0	0	0	0
413	retained-distribution-dependency	jar	distribution:lib/diffutils-1.3.0.jar	61ba4dc49adca95243beaa0569adc2a23aedb5292ae78aa01186fa782ebdc5c2	61ba4dc49adca95243beaa0569adc2a23aedb5292ae78aa01186fa782ebdc5c2	34130	1	29	62455	0	0	0	0
414	retained-distribution-dependency	jar	distribution:lib/dynamodb-848.2.1413.0.jar	bc7bc3afea34a51f10ab99b87b5f958cebac1dd1a40282d8fe5f7427758c2d69	bc7bc3afea34a51f10ab99b87b5f958cebac1dd1a40282d8fe5f7427758c2d69	52559	1	7	397225	0	0	0	0
415	retained-distribution-dependency	jar	distribution:lib/endpoints-1.1.12.504.jar	807be9eb591bfe50c8e4bef763f1cab301d5ece79d449dd895a9f1e9c2fde3a4	807be9eb591bfe50c8e4bef763f1cab301d5ece79d449dd895a9f1e9c2fde3a4	29961	1	4	407089	0	0	0	0
416	retained-distribution-dependency	jar	distribution:lib/error_prone_annotations-2.18.0.jar	9e6814cb71816988a4fd1b07a993a8f21bb7058d522c162b1de849e19bea54ae	9e6814cb71816988a4fd1b07a993a8f21bb7058d522c162b1de849e19bea54ae	16017	1	29	16916	0	0	0	0
417	retained-distribution-dependency	jar	distribution:lib/eventstream-1.0.1.jar	0c37d8e696117f02c302191b8110b0d0eb20fa412fce34c3a269ec73c16ce822	0c37d8e696117f02c302191b8110b0d0eb20fa412fce34c3a269ec73c16ce822	30193	1	22	57946	0	0	0	0
418	retained-distribution-dependency	jar	distribution:lib/failureaccess-1.0.1.jar	a171ee4c734dd2da837e4b16be9df4661afab72a41adaf31eb84dfdaf936ca26	a171ee4c734dd2da837e4b16be9df4661afab72a41adaf31eb84dfdaf936ca26	4617	1	5	4813	0	0	0	0
419	retained-distribution-dependency	jar	distribution:lib/fressian-0.6.8.jar	369bfd851ac23cb5b319791567d101de070cafd76fe2765eaf5a948ef6369915	369bfd851ac23cb5b319791567d101de070cafd76fe2765eaf5a948ef6369915	70578	1	77	119775	0	0	0	0
420	retained-distribution-dependency	jar	distribution:lib/guava-32.0.1-android.jar	12429ff9ac33b7afd8b1a5071179757cf4d3c47f0f4099bc0384e644ecbf82dd	12429ff9ac33b7afd8b1a5071179757cf4d3c47f0f4099bc0384e644ecbf82dd	2851705	1	1933	6271008	0	0	0	0
421	retained-distribution-dependency	jar	distribution:lib/h2-2.1.214.jar	d623cdc0f61d218cf549a8d09f1c391ff91096116b22e2475475fce4fbe72bd0	d623cdc0f61d218cf549a8d09f1c391ff91096116b22e2475475fce4fbe72bd0	2543012	1	1031	5178371	95	649478	0	0
422	retained-distribution-dependency	jar	distribution:lib/hiccup-1.0.1.jar	2606d017e7dbf7b371ea7709000272094dc64a0455331320a9bdd2d091f075ff	2606d017e7dbf7b371ea7709000272094dc64a0455331320a9bdd2d091f075ff	9800	1	13	22276	0	0	0	0
423	retained-distribution-dependency	jar	distribution:lib/hmac-authn-0.1.211.jar	99246e8dff08ff384e5c6603e5877776fa6c9e9fa9ee2fb494a62b7279b4a33a	99246e8dff08ff384e5c6603e5877776fa6c9e9fa9ee2fb494a62b7279b4a33a	11251	1	6	30150	0	0	0	0
424	retained-distribution-dependency	jar	distribution:lib/http-client-1.0.126.jar	398bc055536ea1e8fb10d18330fef15b585b4da7b8ee0923bebef64a95023665	398bc055536ea1e8fb10d18330fef15b585b4da7b8ee0923bebef64a95023665	11192	1	6	31691	0	0	0	0
425	retained-distribution-dependency	jar	distribution:lib/http-client-spi-2.15.66.jar	52b5cd8238cd1589e9e9a2154c739b24768ba3fd3b3fc0bccf8e0541748d408f	52b5cd8238cd1589e9e9a2154c739b24768ba3fd3b3fc0bccf8e0541748d408f	66409	1	64	144138	0	0	0	0
426	retained-distribution-dependency	jar	distribution:lib/http-endpoint-1.0.104.jar	1119bdacdb3c96cdcf73ffefc19a6abc2c6c62d511034be2ff572c19c0c56000	1119bdacdb3c96cdcf73ffefc19a6abc2c6c62d511034be2ff572c19c0c56000	236979	1	197	414453	0	0	0	0
427	retained-distribution-dependency	jar	distribution:lib/httpclient-4.5.13.jar	6fe9026a566c6a5001608cf3fc32196641f6c1e5e1986d1037ccdbd5f31ef743	6fe9026a566c6a5001608cf3fc32196641f6c1e5e1986d1037ccdbd5f31ef743	780321	1	478	1638519	0	0	0	0
428	retained-distribution-dependency	jar	distribution:lib/httpcore-4.4.13.jar	e06e89d40943245fcfa39ec537cdbfce3762aecde8f9c597780d2b00c2b43424	e06e89d40943245fcfa39ec537cdbfce3762aecde8f9c597780d2b00c2b43424	328593	1	260	628751	0	0	0	0
429	retained-distribution-dependency	jar	distribution:lib/io-stats-1.0.14.jar	2492424bde37f366c77d0425800385f6c8e9a6459bca38a4fc2d315bcb14e7d5	2492424bde37f366c77d0425800385f6c8e9a6459bca38a4fc2d315bcb14e7d5	49815	1	42	87127	0	0	0	0
430	retained-distribution-dependency	jar	distribution:lib/ion-1.0.67.jar	726da9bfffa2746cc0f5147a4b62feae571fc475cf824e991e703984b9f1bd7b	726da9bfffa2746cc0f5147a4b62feae571fc475cf824e991e703984b9f1bd7b	171746	1	158	289770	0	0	0	0
431	retained-distribution-dependency	jar	distribution:lib/ion-java-1.0.2.jar	0d127b205a1fce0abc2a3757a041748651bc66c15cf4c059bac5833b27d471a5	0d127b205a1fce0abc2a3757a041748651bc66c15cf4c059bac5833b27d471a5	565410	1	339	1146844	0	0	0	0
432	retained-distribution-dependency	jar	distribution:lib/j2objc-annotations-2.8.jar	f02a95fa1a5e95edb3ed859fd0fb7df709d121a35290eff8b74dce2ab7f4d6ed	f02a95fa1a5e95edb3ed859fd0fb7df709d121a35290eff8b74dce2ab7f4d6ed	9301	1	16	10977	0	0	0	0
433	retained-distribution-dependency	jar	distribution:lib/jackson-annotations-2.13.4.jar	ac5b27a634942391ca113850ee7db01df1499a240174021263501c05fc653b44	ac5b27a634942391ca113850ee7db01df1499a240174021263501c05fc653b44	75717	1	76	137903	0	0	0	0
434	retained-distribution-dependency	jar	distribution:lib/jackson-core-2.13.4.jar	4c2e043200edd9ee7ba6fc378bd5c17784a5bf2388e152d208068b51fd0839cf	4c2e043200edd9ee7ba6fc378bd5c17784a5bf2388e152d208068b51fd0839cf	374895	1	134	784401	0	0	0	0
435	retained-distribution-dependency	jar	distribution:lib/jackson-databind-2.13.4.2.jar	ba1a368137f9b92f48dd07f299ff7a782a69487b853ef5578215426fcde8f08b	ba1a368137f9b92f48dd07f299ff7a782a69487b853ef5578215426fcde8f08b	1531681	1	714	4056041	0	0	0	0
436	retained-distribution-dependency	jar	distribution:lib/jackson-dataformat-cbor-2.12.6.jar	cfa008d15f052e69221e8c3193056ff95c3c594271321ccac8d72dc1a770619c	cfa008d15f052e69221e8c3193056ff95c3c594271321ccac8d72dc1a770619c	61503	1	19	128815	0	0	0	0
437	retained-distribution-dependency	jar	distribution:lib/jansi-1.11.jar	9e82163ed2fc6257fe627132ce554726e796edee4e5efe9d9e523aee217d60b8	9e82163ed2fc6257fe627132ce554726e796edee4e5efe9d9e523aee217d60b8	114415	1	52	288184	0	0	0	0
438	retained-distribution-dependency	jar	distribution:lib/java-driver-core-shaded-4.17.0.jar	d8796e5b905ca29813054bff43edfbc8329a26992f19c6dd9da66179a909d151	d8796e5b905ca29813054bff43edfbc8329a26992f19c6dd9da66179a909d151	6373237	1	3582	16076097	0	0	0	0
439	retained-distribution-dependency	jar	distribution:lib/java-driver-shaded-guava-25.1-jre-graal-sub-1.jar	8d1e57ab48ff4cc09b1a1f033218ad50f96cf92922f732cf333ec386c9e5c9ae	8d1e57ab48ff4cc09b1a1f033218ad50f96cf92922f732cf333ec386c9e5c9ae	2864187	1	1949	6802768	0	0	0	0
440	retained-distribution-dependency	jar	distribution:lib/java-io-0.1.29.jar	dad7eb77c59ad76ce19f6dbc056994f8c8041220dafb6f21fd2e0c8003b93343	dad7eb77c59ad76ce19f6dbc056994f8c8041220dafb6f21fd2e0c8003b93343	142704	1	128	240232	0	0	0	0
441	retained-distribution-dependency	jar	distribution:lib/java.classpath-0.3.0.jar	2176f6bed34c58675df7d54d814665a09118fb265f1ae666de1960f3cbb1510e	2176f6bed34c58675df7d54d814665a09118fb265f1ae666de1960f3cbb1510e	3144	1	4	4338	0	0	0	0
442	retained-distribution-dependency	jar	distribution:lib/java.jmx-1.0.0.jar	7846b47d3c151c71663cf92d6fcd19af19811ba0358951f43614bd26d94edec0	7846b47d3c151c71663cf92d6fcd19af19811ba0358951f43614bd26d94edec0	6159	1	4	14621	0	0	0	0
443	retained-distribution-dependency	jar	distribution:lib/javassist-3.18.1-GA.jar	3fb71231afd098bb0f93f5eb97aa8291c8d0556379125e596f92ec8f944c6162	3fb71231afd098bb0f93f5eb97aa8291c8d0556379125e596f92ec8f944c6162	714194	1	393	1383282	0	0	0	0
444	retained-distribution-dependency	jar	distribution:lib/javax.activation-api-1.2.0.jar	43fdef0b5b6ceb31b0424b208b930c74ab58fac2ceeb7b3f6fd3aeb8b5ca4393	43fdef0b5b6ceb31b0424b208b930c74ab58fac2ceeb7b3f6fd3aeb8b5ca4393	56674	1	35	118688	0	0	0	0
445	retained-distribution-dependency	jar	distribution:lib/javax.servlet-api-3.1.0.jar	af456b2dd41c4e82cf54f3e743bc678973d9fe35bd4d3071fa05c7e5333b8482	af456b2dd41c4e82cf54f3e743bc678973d9fe35bd4d3071fa05c7e5333b8482	95806	1	94	193787	0	0	0	0
446	retained-distribution-dependency	jar	distribution:lib/jaxb-api-2.4.0-b180830.0359.jar	56b9e9702753763007435162ea788055efcfefc86ab920f032c0411dc547b836	56b9e9702753763007435162ea788055efcfefc86ab920f032c0411dc547b836	128032	1	119	255190	0	0	0	0
447	retained-distribution-dependency	jar	distribution:lib/jcip-annotations-1.0-1.jar	4fccff8382aafc589962c4edb262f6aa595e34f1e11e61057d1c6a96e8fc7323	4fccff8382aafc589962c4edb262f6aa595e34f1e11e61057d1c6a96e8fc7323	4722	1	7	7462	0	0	0	0
448	retained-distribution-dependency	jar	distribution:lib/jcl-over-slf4j-1.7.36.jar	ab57ca8fd223772c17365d121f59e94ecbf0ae59d08c03a3cb5b81071c019195	ab57ca8fd223772c17365d121f59e94ecbf0ae59d08c03a3cb5b81071c019195	16555	1	13	31175	0	0	0	0
449	retained-distribution-dependency	jar	distribution:lib/jctools-core-2.1.2.jar	93dcfe1b4b5c2ae8109a98003e2092d04f83ace4ed0cc0b1754c895c81ddaee6	93dcfe1b4b5c2ae8109a98003e2092d04f83ace4ed0cc0b1754c895c81ddaee6	252020	1	196	493197	0	0	0	0
450	retained-distribution-dependency	jar	distribution:lib/jetty-client-9.4.53.v20231009.jar	9f5b83f64307bbb5d42dd4273e88d642214b275490363bac954369f029643c66	9f5b83f64307bbb5d42dd4273e88d642214b275490363bac954369f029643c66	327897	1	219	717217	0	0	0	0
451	retained-distribution-dependency	jar	distribution:lib/jetty-continuation-9.4.53.v20231009.jar	f00b5ec1cd2c0c29b7f1bde11f519f0e1cc854b40f292c2a73f20f4617ea6adf	f00b5ec1cd2c0c29b7f1bde11f519f0e1cc854b40f292c2a73f20f4617ea6adf	25375	1	15	54408	0	0	0	0
452	retained-distribution-dependency	jar	distribution:lib/jetty-http-9.4.53.v20231009.jar	c0a0cbd25998a13ce68481d6002757e6489ea0253463db761fec0cb30d15d612	c0a0cbd25998a13ce68481d6002757e6489ea0253463db761fec0cb30d15d612	249062	1	128	493814	0	0	0	0
453	retained-distribution-dependency	jar	distribution:lib/jetty-io-9.4.53.v20231009.jar	779a91750a60957c613ce5013404269717c504c2b21f3a73145e81c3dc41c67f	779a91750a60957c613ce5013404269717c504c2b21f3a73145e81c3dc41c67f	183014	1	117	377517	0	0	0	0
454	retained-distribution-dependency	jar	distribution:lib/jetty-security-9.4.53.v20231009.jar	6d958d0065013e0a8d64b3e683d2301cf83de4a25d34552ad60714b6cbe2a7be	6d958d0065013e0a8d64b3e683d2301cf83de4a25d34552ad60714b6cbe2a7be	118497	1	68	251156	0	0	0	0
455	retained-distribution-dependency	jar	distribution:lib/jetty-server-9.4.53.v20231009.jar	9c4e9c6cb0a7a541031500af0823b678f65d809f481efa9cadd1ff81bda19f78	9c4e9c6cb0a7a541031500af0823b678f65d809f481efa9cadd1ff81bda19f78	736758	1	365	1567139	0	0	0	0
456	retained-distribution-dependency	jar	distribution:lib/jetty-servlet-9.4.53.v20231009.jar	b0d372f7033b42ff72c3639d0da9c9fc0d84a89f548f0b8888716863424ed4b7	b0d372f7033b42ff72c3639d0da9c9fc0d84a89f548f0b8888716863424ed4b7	146065	1	76	316303	0	0	0	0
457	retained-distribution-dependency	jar	distribution:lib/jetty-util-9.4.53.v20231009.jar	7e5370022ecd1f682653641169a33e62e26730dd1e786433bed506cb0dcb1abc	7e5370022ecd1f682653641169a33e62e26730dd1e786433bed506cb0dcb1abc	588870	1	338	1154876	0	0	0	0
458	retained-distribution-dependency	jar	distribution:lib/jetty-util-ajax-9.4.53.v20231009.jar	c32c1e170615e366d90d92c1172588babc72ba31fdca85d84fa9172db26b73f4	c32c1e170615e366d90d92c1172588babc72ba31fdca85d84fa9172db26b73f4	66643	1	39	138242	0	0	0	0
459	retained-distribution-dependency	jar	distribution:lib/jffi-1.2.16-native.jar	ef78953e3dbf47fab94469190bc2a6d601566a21d4651f73c822bad1c02b64fe	ef78953e3dbf47fab94469190bc2a6d601566a21d4651f73c822bad1c02b64fe	664435	1	17	2098287	0	0	0	0
460	retained-distribution-dependency	jar	distribution:lib/jffi-1.2.16.jar	7a616bb7dc6e10531a28a098078f8184df9b008d5231bdc5f1c131839385335f	7a616bb7dc6e10531a28a098078f8184df9b008d5231bdc5f1c131839385335f	150998	1	129	311324	0	0	0	0
461	retained-distribution-dependency	jar	distribution:lib/jline-0.9.9.jar	dae00d17aa8931b8c7339930880d30dbdc61227ae22fa579db38c42488743c71	dae00d17aa8931b8c7339930880d30dbdc61227ae22fa579db38c42488743c71	56924	1	39	114313	0	0	0	0
462	retained-distribution-dependency	jar	distribution:lib/jline-win-1.0.jar	b0d884980fab1df2f948c568f576c365f3379dc8bc930272fa508843d1f3652b	b0d884980fab1df2f948c568f576c365f3379dc8bc930272fa508843d1f3652b	91225	1	44	184682	0	0	0	0
463	retained-distribution-dependency	jar	distribution:lib/jmespath-java-1.12.564.jar	fdb0dd2bb3d6ae818b5ca66fa2b144147d79c98bf50b02aa12b31f770a45dd38	fdb0dd2bb3d6ae818b5ca66fa2b144147d79c98bf50b02aa12b31f770a45dd38	27592	1	32	56411	0	0	0	0
