source_namespace	source_var	target	count
datomic.index	sparse-e-xf	datomic.index/sparse-datom	1
datomic.index	sparse-es	datomic.cache/getx-uncached	1
datomic.index	sparse-es	datomic.common/compare	1
datomic.index	sparse-es	datomic.db/asserting-datum	1
datomic.index	sparse-es	datomic.db/retracting-datum	1
datomic.index	sparse-es	datomic.index/mindiff	3
datomic.index	sparse-es-2	datomic.index/sparse-e-xf	1
datomic.index	start-dirs-pipeline	datomic.index/capture-last-ex	1
datomic.index	start-dirs-pipeline	datomic.index/conjable-on-channel	1
datomic.index	start-dirs-pipeline	datomic.index/serialize-dir	1
datomic.index	start-dirs-pipeline	datomic.index/sparse-e-xf	1
datomic.index	start-dirs-pipeline	datomic.index/write-dirs	1
datomic.index	stg-index-segs	datomic.index/get-dir-node	1
datomic.index	stg-index-size	datomic.index/BYTES_PER_SEG	1
datomic.index	stg-index-size	datomic.index/stg-index-segs	1
datomic.index	transpose	datomic.index/transposed-data	1
datomic.index	use-array-cache?	datomic.index/array-cache-ref	1
datomic.index	valid-version	datomic.error/state	1
datomic.index	vecdiff	datomic.common/compare	1
datomic.index	vecdiff	datomic.index/mindiff	1
datomic.index	with-log	datomic.common/log-and-print	2
datomic.index	write-dirs	datomic.common/rand-uuid	1
datomic.index	write-dirs	datomic.index/write-vals	1
datomic.index	write-object	datomic.cache/put	1
datomic.index	write-object	datomic.common/rand-uuid	1
datomic.index	write-object	datomic.index/common-write-handlers	1
datomic.index	write-object	datomic.index/fress	1
datomic.index	write-object	datomic.index/write-vals	1
datomic.index	write-vals	datomic.cluster/write-vals	1
datomic.index	write-vals	datomic.monitor/add-stat	1
datomic.index	write-vals	datomic.slf4j/process	1
datomic.integrity	-main	datomic.api/shutdown	1
datomic.integrity	-main	datomic.cli/parse-or-exit!	1
datomic.integrity	aevt-avet-stats	datomic.db/attribute-seq	1
datomic.integrity	aevt-avet-stats	datomic.tools/ever-nohistory-attrs	1
datomic.integrity	aevt-dquark-seq	datomic.api/tx->t	1
datomic.integrity	aevt-dquark-seq	datomic.btset/seek	5
datomic.integrity	aevt-dquark-seq	datomic.db/aevt-cmp	1
datomic.integrity	aevt-dquark-seq	datomic.db/eid->eidx	1
datomic.integrity	aevt-dquark-seq	datomic.db/eid->part	1
datomic.integrity	aevt-dquark-seq	datomic.db/resolve-kw	2
datomic.integrity	aevt-dquark-seq	datomic.iter/iter-seq	1
datomic.integrity	attr-datoms	datomic.api/datoms	1
datomic.integrity	attr-id-set	datomic.api/attribute	1
datomic.integrity	attr-id-set	datomic.api/q	1
datomic.integrity	avet-dquark-seq	datomic.api/tx->t	1
datomic.integrity	avet-dquark-seq	datomic.btset/seek	5
datomic.integrity	avet-dquark-seq	datomic.db/aevt-cmp	1
datomic.integrity	avet-dquark-seq	datomic.db/eid->eidx	1
datomic.integrity	avet-dquark-seq	datomic.db/eid->part	1
datomic.integrity	avet-dquark-seq	datomic.db/resolve-kw	2
datomic.integrity	avet-dquark-seq	datomic.iter/iter-seq	1
datomic.integrity	cauterize	datomic.db/mem-index-set	1
datomic.integrity	clusterfs-path-reachability	datomic.clusterfs/file-chunk-keys	1
datomic.integrity	crosscheck-aevt-aevt	datomic.db/datum	1
datomic.integrity	crosscheck-aevt-aevt	datomic.db/filter-retractions	1
datomic.integrity	crosscheck-aevt-avet	datomic.db/datum	1
datomic.integrity	crosscheck-aevt-avet	datomic.db/filter-retractions	1
datomic.integrity	crosscheck-aevt-eavt	datomic.db/datum	1
datomic.integrity	crosscheck-aevt-eavt	datomic.db/filter-retractions	1
datomic.integrity	crosscheck-aevt-raet	datomic.db/datum	1
datomic.integrity	crosscheck-aevt-raet	datomic.db/filter-retractions	1
datomic.integrity	crosscheck-avet-aevt	datomic.db/datum	1
datomic.integrity	crosscheck-avet-aevt	datomic.db/filter-retractions	1
datomic.integrity	crosscheck-avet-avet	datomic.db/datum	1
datomic.integrity	crosscheck-avet-avet	datomic.db/filter-retractions	1
datomic.integrity	crosscheck-avet-eavt	datomic.db/datum	1
datomic.integrity	crosscheck-avet-eavt	datomic.db/filter-retractions	1
datomic.integrity	crosscheck-dir-segs	datomic.assert/*assert-handler*	4
datomic.integrity	crosscheck-dir-segs	datomic.log/find-log	1
datomic.integrity	crosscheck-dir-segs	datomic.log/seek-tx	1
datomic.integrity	crosscheck-dir-segs	datomic.slf4j/format-as-msec	1
datomic.integrity	crosscheck-dir-segs	datomic.slf4j/process	2
datomic.integrity	crosscheck-eavt-aevt	datomic.db/datum	1
datomic.integrity	crosscheck-eavt-aevt	datomic.db/filter-retractions	1
datomic.integrity	crosscheck-eavt-avet	datomic.db/datum	1
datomic.integrity	crosscheck-eavt-avet	datomic.db/filter-retractions	1
datomic.integrity	crosscheck-eavt-eavt	datomic.db/datum	1
datomic.integrity	crosscheck-eavt-eavt	datomic.db/filter-retractions	1
datomic.integrity	crosscheck-eavt-raet	datomic.db/datum	1
datomic.integrity	crosscheck-eavt-raet	datomic.db/filter-retractions	1
datomic.integrity	crosscheck-indexes	datomic.slf4j/format-as-msec	1
datomic.integrity	crosscheck-indexes	datomic.slf4j/process	2
datomic.integrity	crosscheck-log	datomic.api/basis-t	1
datomic.integrity	crosscheck-log	datomic.api/history	1
datomic.integrity	crosscheck-log	datomic.api/t->tx	1
datomic.integrity	crosscheck-log	datomic.db/datoms	4
datomic.integrity	crosscheck-log	datomic.iter/iter-seq	1
datomic.integrity	crosscheck-log	datomic.log/seek-tx	1
datomic.integrity	crosscheck-log	datomic.slf4j/format-as-msec	1
datomic.integrity	crosscheck-log	datomic.slf4j/process	2
datomic.integrity	crosscheck-log	datomic.tools/ever-nohistory-attrs	1
datomic.integrity	crosscheck-log-cli	datomic.api/connect	1
datomic.integrity	crosscheck-log-cli	datomic.api/db	2
datomic.integrity	crosscheck-log-cli	datomic.log/find-log	2
datomic.integrity	crosscheck-log-cli	datomic.tools/connection-resources	1
datomic.integrity	crosscheck-log-representations	datomic.api/connect	1
datomic.integrity	crosscheck-log-representations	datomic.api/db	1
datomic.integrity	crosscheck-log-representations	datomic.iter/iter-seq	2
datomic.integrity	crosscheck-log-representations	datomic.log/create-log-val	1
datomic.integrity	crosscheck-log-representations	datomic.log/find-log	1
datomic.integrity	crosscheck-log-representations	datomic.log/seek-tx	2
datomic.integrity	crosscheck-log-representations	datomic.tools/connection-resources	1
datomic.integrity	crosscheck-raet-aevt	datomic.db/datum	1
datomic.integrity	crosscheck-raet-aevt	datomic.db/filter-retractions	1
datomic.integrity	crosscheck-raet-eavt	datomic.db/datum	1
datomic.integrity	crosscheck-raet-eavt	datomic.db/filter-retractions	1
datomic.integrity	crosscheck-raet-raet	datomic.db/datum	1
datomic.integrity	crosscheck-raet-raet	datomic.db/filter-retractions	1
datomic.integrity	crosscheck-tx-range-with-tx-instant	datomic.api/db	1
datomic.integrity	datom-comparator	datomic.db/aevt-cmp	1
datomic.integrity	datom-comparator	datomic.db/avet-cmp	1
datomic.integrity	datom-comparator	datomic.db/eavt-cmp	1
datomic.integrity	datom-comparator	datomic.db/raet-cmp	1
datomic.integrity	defcrosscheck	datomic.db/datum	1
datomic.integrity	defcrosscheck	datomic.db/filter-retractions	1
datomic.integrity	defcrosscheck	datomic.integrity/mk-index-pred	1
datomic.integrity	describe-segment	datomic.io/describe-bbuf	1
datomic.integrity	describe-segment	datomic.tools/connection-resources	1
datomic.integrity	diagnostics	datomic.tools/diagnostics	1
datomic.integrity	dups	datomic.api/q	1
datomic.integrity	e-ts	datomic.api/datoms	1
datomic.integrity	e-ts	datomic.api/tx->t	1
datomic.integrity	eavt-dquark-seq	datomic.api/tx->t	1
datomic.integrity	eavt-dquark-seq	datomic.btset/seek	5
datomic.integrity	eavt-dquark-seq	datomic.db/aevt-cmp	1
datomic.integrity	eavt-dquark-seq	datomic.db/eid->eidx	1
datomic.integrity	eavt-dquark-seq	datomic.db/eid->part	1
datomic.integrity	eavt-dquark-seq	datomic.db/resolve-kw	2
datomic.integrity	eavt-dquark-seq	datomic.iter/iter-seq	1
datomic.integrity	enhance-uri	datomic.uri/create	1
datomic.integrity	enhance-uri	datomic.uri/parse	1
datomic.integrity	enhance-uri	datomic.uri/parse	1
datomic.integrity	excisions	datomic.api/datoms	1
datomic.integrity	excisions	datomic.api/entity	1
datomic.integrity	fulltext-path-reachability	datomic.api/ident	2
datomic.integrity	fulltext-storage-seq	datomic.clusterfs/all-keys	1
datomic.integrity	fulltext-storage-seq	datomic.index/index-ref-key-name	1
datomic.integrity	fulltext-storage-seq	datomic.tools/connection-resources	1
datomic.integrity	get-db	datomic.api/db	1
datomic.integrity	index-storage-seq	datomic.index/index-ref-key-name	1
datomic.integrity	index-storage-seq	datomic.tools/connection-resources	1
datomic.integrity	log-dir-entry-seq	datomic.log/find-log	1
datomic.integrity	log-dir-entry-seq	datomic.log/seek-tx	1
datomic.integrity	log-seg-t-seq	datomic.log/find-log	1
datomic.integrity	log-seg-t-seq	datomic.log/seek-tx	1
datomic.integrity	log-storage-seq	datomic.log/root-id	1
datomic.integrity	log-storage-seq	datomic.tools/connection-resources	1
datomic.integrity	path-to-t	datomic.cluster/val-key->uuid	1
datomic.integrity	path-to-t	datomic.common/key-comparator	1
datomic.integrity	path-to-t	datomic.log/binary-search	1
datomic.integrity	path-to-t	datomic.log/btree-search	2
datomic.integrity	path-to-t	datomic.log/read-tail-descriptor	1
datomic.integrity	pod-storage-seq	datomic.cluster/get-ref-store	1
datomic.integrity	pod-storage-seq	datomic.fressian/defressian	1
datomic.integrity	pod-storage-seq	datomic.log/read-handlers	1
datomic.integrity	pod-storage-seq	datomic.log/tail-pod-key	1
datomic.integrity	pod-storage-seq	datomic.tools/connection-resources	1
datomic.integrity	selfcheck-index-cli	datomic.api/connect	1
datomic.integrity	selfcheck-index-cli	datomic.api/db	1
datomic.integrity	stat-counts	datomic.api/attribute	1
datomic.integrity	stat-counts	datomic.stats/aevt	3
datomic.integrity	stat-counts	datomic.stats/avet	3
datomic.integrity	tx-instant-ts	datomic.api/datoms	1
datomic.integrity	tx-instant-ts	datomic.api/tx->t	1
datomic.integrity	tx-range-ts	datomic.api/db	1
datomic.integrity	tx-range-ts	datomic.api/log	1
datomic.integrity	tx-range-ts	datomic.api/next-t	1
datomic.integrity	tx-range-ts	datomic.api/tx-range	1
datomic.integrity	unfindable-datom-seq	datomic.api/datoms	1
datomic.integrity	unpaired-history-assertions	datomic.index/retract-assert-pair?	1
datomic.integrity	unpaired-history-assertions	datomic.iter/iter-seq	1
datomic.integrity	unpaired-history-assertions	datomic.tools/unsorted-seq	1
datomic.integrity	unpaired-history-retractions	datomic.index/retract-assert-pair?	1
datomic.integrity	unpaired-history-retractions	datomic.iter/iter-seq	1
datomic.integrity	unpaired-history-retractions	datomic.tools/unsorted-seq	1
datomic.integrity	unsorted-datoms	datomic.api/datoms	1
datomic.integrity	unsorted-datoms	datomic.tools/unsorted-seq	1
datomic.integrity	unsorted-dirs	datomic.tools/unsorted-seq	1
datomic.integrity	validate-all	datomic.api/connect	1
datomic.integrity	validate-all	datomic.api/db	1
datomic.integrity	validate-all	datomic.assert/*assert-handler*	2
datomic.integrity	validate-all	datomic.tools.index-checks/unique-collisions	2
datomic.integrity	validate-all	datomic.tools/connection-resources	1
datomic.integrity	validate-excision	datomic.api/as-of	1
datomic.integrity	validate-excision	datomic.api/basis-t	1
datomic.integrity	validate-excision	datomic.api/datoms	1
datomic.integrity	validate-excision	datomic.api/entity	1
datomic.integrity	validate-excision	datomic.api/entity-db	1
datomic.integrity	validate-excision	datomic.db/attribute	1
datomic.integrity	validate-excision	datomic.db/resolve-id	1
datomic.integrity	validate-excision	datomic.excise/get-before-t	1
datomic.integrity	validate-garbage	datomic.garbage/leaf-seq	1
datomic.integrity	validate-garbage	datomic.garbage/root-ref-key	1
datomic.integrity	validate-index-totals	datomic.stats/aevt	1
datomic.integrity	validate-index-totals	datomic.stats/datom-counts	2
datomic.integrity	validate-index-totals	datomic.stats/eavt	1
datomic.integrity	validate-log-cli	datomic.tools/connection-resources	1
datomic.integrity	validate-memory-safe	datomic.api/connect	1
datomic.integrity	validate-nohistory	datomic.api/history	1
datomic.integrity	validate-t-order	datomic.api/connect	1
datomic.integrity	validate-t-order	datomic.api/db	1
datomic.integrity	validate-t-order	datomic.log/create-log-val	1
datomic.integrity	validate-t-order	datomic.log/find-log	1
datomic.integrity	validate-t-order	datomic.slf4j/format-as-msec	1
datomic.integrity	validate-t-order	datomic.slf4j/process	2
datomic.integrity	validate-t-order	datomic.tools/connection-resources	1
datomic.integrity	validate-t-order*	datomic.api/t->tx	1
datomic.integrity	validate-t-order*	datomic.assert/*assert-handler*	10
datomic.integrity	validate-t-order*	datomic.iter/iter-seq	4
datomic.integrity	validate-t-order*	datomic.log/max-eidx	1
datomic.integrity	validate-t-order*	datomic.log/seek-tx	4
datomic.kv-cache	kv-cache-ref	datomic.common/closing-watch	1
datomic.kv-cache	start-kv-cache	datomic.cache/repairing-cache-stack	1
datomic.kv-cache	start-kv-cache	datomic.config/valcache-args	1
datomic.kv-cache	start-kv-cache	datomic.memcached/start-local-memcached-from-config	1
datomic.kv-cache	start-kv-cache	datomic.memcached/start-memcached-from-config	1
datomic.kv-cache	start-kv-cache	datomic.monitor/add-stat	1
datomic.kv-cache	start-kv-cache	datomic.valcache-direct/create	1
datomic.kv-cassandra	KVCassandra	datomic.cassandra/cql-delete	1
datomic.kv-cassandra	KVCassandra	datomic.cassandra/cql-insert	2
datomic.kv-cassandra	KVCassandra	datomic.cassandra/cql-select	1
datomic.kv-cassandra	KVCassandra	datomic.cassandra/cql-update	1
datomic.kv-cassandra	kv-cassandra	datomic.cassandra/cluster-from-callback	1
datomic.kv-cassandra2	KVCassandra2	datomic.cassandra-values/*retry*	2
datomic.kv-cassandra2	KVCassandra2	datomic.cassandra-values/delete-value	1
datomic.kv-cassandra2	KVCassandra2	datomic.cassandra-values/get-value	1
datomic.kv-cassandra2	KVCassandra2	datomic.cassandra-values/put-value	1
datomic.kv-cassandra2	KVCassandra2	datomic.cassandra/cql-delete	1
datomic.kv-cassandra2	KVCassandra2	datomic.cassandra/cql-insert	1
datomic.kv-cassandra2	KVCassandra2	datomic.cassandra/cql-select	1
datomic.kv-cassandra2	KVCassandra2	datomic.cassandra/cql-update	1
datomic.kv-cassandra2	KVCassandra2	datomic.kv-store/*retry*	2
datomic.kv-cassandra2	kv-cassandra	datomic.cassandra/cluster-from-callback	1
datomic.kv-cassandra3	KVCassandra3	datomic.cassandra-v4/cql-delete	1
datomic.kv-cassandra3	KVCassandra3	datomic.cassandra-v4/cql-insert	1
datomic.kv-cassandra3	KVCassandra3	datomic.cassandra-v4/cql-select	1
datomic.kv-cassandra3	KVCassandra3	datomic.cassandra-v4/cql-update	1
datomic.kv-cassandra3	KVCassandra3	datomic.cassandra-values-v4/*retry*	2
datomic.kv-cassandra3	KVCassandra3	datomic.cassandra-values-v4/delete-value	1
datomic.kv-cassandra3	KVCassandra3	datomic.cassandra-values-v4/get-value	1
datomic.kv-cassandra3	KVCassandra3	datomic.cassandra-values-v4/put-value	1
datomic.kv-cassandra3	KVCassandra3	datomic.kv-store/*retry*	2
datomic.kv-cassandra3	kv-cassandra	datomic.cassandra-v4/session-from-callback	1
datomic.kv-cluster	KVCluster	datomic.cluster/close	1
datomic.kv-cluster	KVCluster	datomic.common/rand-uuid	1
datomic.kv-cluster	KVCluster	datomic.future/-future-with-channel-impl	10
datomic.kv-cluster	KVCluster	datomic.future/add-bounding-warning	10
datomic.kv-cluster	KVCluster	datomic.future/bounding-warn-seconds	10
datomic.kv-cluster	KVCluster	datomic.monitor/add-stat	6
datomic.kv-cluster	KVCluster	datomic.slf4j/format-as-msec	9
datomic.kv-cluster	KVCluster	datomic.slf4j/process	20
datomic.kv-cluster	delete-pool-ref	datomic.common/thread-pool	1
datomic.kv-cluster	delete-pool-ref	datomic.config/property	1
datomic.kv-cluster	kv-cluster	datomic.common/thread-pool	1
datomic.kv-cluster	kv-cluster	datomic.config/property	3
datomic.kv-cluster	mark-pod-garbage	datomic.process.events/publish	1
datomic.kv-cluster	notify-retry	datomic.monitor/add-stat	1
datomic.kv-cluster	notify-retry	datomic.slf4j/process	1
datomic.kv-cluster	retry-fn	datomic.common/return-or-throw	1
datomic.kv-cluster	retry-fn	datomic.kv-store/*retry*	1
datomic.kv-cluster	retry-fn	datomic.monitor/alarm	1
datomic.kv-cluster	retry-fn	datomic.slf4j/process	1
datomic.kv-cluster	same-ref?	datomic.common/require-keys	2
datomic.kv-cluster	shared-pool-ref	datomic.common/thread-pool	1
datomic.kv-cluster	shared-pool-ref	datomic.config/property	1
datomic.kv-dynamo	KVDynamo	datomic.ddb-values/*retry*	2
datomic.kv-dynamo	KVDynamo	datomic.ddb-values/delete-value	1
datomic.kv-dynamo	KVDynamo	datomic.ddb-values/get-value	1
datomic.kv-dynamo	KVDynamo	datomic.ddb-values/put-value	1
datomic.kv-dynamo	KVDynamo	datomic.ddb/create-item	1
datomic.kv-dynamo	KVDynamo	datomic.ddb/create-key	2
datomic.kv-dynamo	KVDynamo	datomic.ddb/deitem	1
datomic.kv-dynamo	KVDynamo	datomic.ddb/delete-item	1
datomic.kv-dynamo	KVDynamo	datomic.ddb/get-item	1
datomic.kv-dynamo	KVDynamo	datomic.ddb/put-item	1
datomic.kv-dynamo	KVDynamo	datomic.kv-store/*retry*	2
datomic.kv-dynamo-skv	KVDynamoSKV	datomic.ddb-values/delete-value	1
datomic.kv-dynamo-skv	KVDynamoSKV	datomic.ddb/create-item	1
datomic.kv-dynamo-skv	KVDynamoSKV	datomic.ddb/create-key	1
datomic.kv-dynamo-skv	KVDynamoSKV	datomic.ddb/deitem	1
datomic.kv-dynamo-skv	KVDynamoSKV	datomic.ddb/get-item	1
datomic.kv-dynamo-skv	KVDynamoSKV	datomic.ddb/put-item	1
datomic.kv-dynamo-skv	KVDynamoSKV	datomic.simple-kv/get-with-retry	1
datomic.kv-dynamo-skv	KVDynamoSKV	datomic.simple-kv/pack	1
datomic.kv-dynamo-skv	KVDynamoSKV	datomic.simple-kv/unpack	1
datomic.kv-dynamo-skv	kv-ddb-skv-	datomic.ddb/client	1
datomic.kv-dynamo-skv	kv-ddb-skv-	datomic.io/bbuf->string	1
datomic.kv-dynamo-skv	kv-ddb-skv-	datomic.simple-kv/get-with-retry	1
datomic.kv-hotrod	KVHotRod	datomic.io/alias-buf-bytes	1
datomic.kv-sql	KVSql	datomic.io/alias-buf-bytes	1
datomic.kv-sql	KVSql	datomic.slf4j/process	1
datomic.kv-sql	KVSql	datomic.sql/delete	1
datomic.kv-sql	KVSql	datomic.sql/insert	1
datomic.kv-sql	KVSql	datomic.sql/select	1
datomic.kv-sql	KVSql	datomic.sql/update	1
datomic.kv-sql-ext	cluster-conf->spec	datomic.error/arg	1
datomic.kv-sql-ext	create-datasource	datomic.config/property	1
datomic.kv-sql-ext	kv-sql	datomic.kv-sql/from-spec	1
datomic.kv-sql-ext	try-validation-query	datomic.monitor/alarm	2
datomic.kv-sql-ext	try-validation-query	datomic.slf4j/caused-by	1
datomic.kv-sql-ext	try-validation-query	datomic.slf4j/process	2
datomic.kv-sql-ext	try-validation-query	datomic.sql/connect	1
datomic.kv-sql-ext	validation-query	datomic.config/property	1
datomic.log	LogImpl	datomic.cluster/uuid->val-key	3
datomic.log	LogImpl	datomic.common/getx	4
datomic.log	LogImpl	datomic.common/key-comparator	2
datomic.log	LogImpl	datomic.io/unchunk	2
datomic.log	LogImpl	datomic.monitor/add-stat	1
datomic.log	LogImpl	datomic.slf4j/format-as-msec	1
datomic.log	LogImpl	datomic.slf4j/process	2
datomic.log	LogImpl	datomic.transaction/log-completion!	1
datomic.log	LogTailValue	datomic.common/key-comparator	1
datomic.log	LogTxIter	datomic.cache/read-ahead	1
datomic.log	LogTxIter	datomic.common/getx	9
datomic.log	LogValue	datomic.common/getx	5
datomic.log	LogValue	datomic.common/key-comparator	2
datomic.log	Tail	datomic.common/key-comparator	1
datomic.log	binary-search	datomic.index/binary-search	1
datomic.log	btree-search	datomic.index/btree-search	1
datomic.log	catchup	datomic.db/add-fulltext	1
datomic.log	catchup	datomic.iter/iter-seq	1
datomic.log	catchup	datomic.monitor/add-stat	2
datomic.log	catchup	datomic.slf4j/format-as-msec	1
datomic.log	catchup	datomic.slf4j/process	4
datomic.log	catchup-tx	datomic.common/getx	1
datomic.log	catchup-tx	datomic.config/property	1
datomic.log	catchup-tx	datomic.slf4j/process	1
datomic.log	convert-log-version	datomic.error/raise	1
datomic.log	create-entry	datomic.common/rand-uuid	1
datomic.log	create-leaves*	datomic.io/remaining	1
datomic.log	create-leaves*	datomic.io/unchunk	1
datomic.log	create-log-val	datomic.cluster/val-key->uuid	1
datomic.log	ensure-index-and-log	datomic.index/find-index-root-id	1
datomic.log	ensure-index-and-log	datomic.index/init-index	1
datomic.log	ensure-index-and-log	datomic.slf4j/format-as-msec	1
datomic.log	ensure-index-and-log	datomic.slf4j/process	2
datomic.log	excise	datomic.cluster/BOUNDING_TIMEOUT_MSEC	2
datomic.log	excise	datomic.cluster/queueing-writer	1
datomic.log	excise	datomic.common/bounded-deref	1
datomic.log	excise	datomic.config/property	1
datomic.log	excise	datomic.monitor/add-stat	1
datomic.log	excise-root	datomic.cluster/BOUNDING_TIMEOUT_MSEC	2
datomic.log	excise-root	datomic.cluster/queueing-writer	1
datomic.log	excise-root	datomic.cluster/uuid->val-key	2
datomic.log	excise-root	datomic.common/bounded-deref	1
datomic.log	excise-root	datomic.common/getx	2
datomic.log	excise-root	datomic.common/rand-uuid	3
datomic.log	excise-root	datomic.config/property	1
datomic.log	excise-root	datomic.monitor/add-stat	1
datomic.log	excise-root	datomic.slf4j/process	1
datomic.log	excise-ts	datomic.excise/datoms	1
datomic.log	extend-tree	datomic.cluster/uuid->val-key	3
datomic.log	extend-tree	datomic.common/getx	4
datomic.log	extend-tree	datomic.common/rand-uuid	2
datomic.log	fressianed-dir	datomic.fressian/byte-buf	1
datomic.log	fressianed-leaf	datomic.fressian/byte-buf	1
datomic.log	fressianed-tx	datomic.common/getx	1
datomic.log	fressianed-tx	datomic.common/require-keys	1
datomic.log	fressianed-tx	datomic.io/bytestream->buf	1
datomic.log	fressianed-tx	datomic.transaction/writer	1
datomic.log	last-tree-tx	datomic.common/getx	3
datomic.log	load-tail	datomic.fressian/create-reader	1
datomic.log	load-tail	datomic.io/position	1
datomic.log	load-tail	datomic.io/sub-buffer	1
datomic.log	max-eidx	datomic.db/eid->eidx	2
datomic.log	max-t	datomic.db/eid->eidx	1
datomic.log	normalize-desc	datomic.error/state	1
datomic.log	read-handlers	datomic.transaction/read-handlers	1
datomic.log	read-tail-descriptor	datomic.error/raise	1
datomic.log	read-tail-descriptor	datomic.slf4j/process	1
datomic.log	segmented-basis-t	datomic.common/getx	3
datomic.log	tail-byte-count	datomic.io/remaining	1
datomic.log	tx-range	datomic.db/t-at-or-since	2
datomic.log	tx-range	datomic.iter/iterator	1
datomic.log	tx-range	datomic.iter/take-while	1
datomic.log	write-excise-val	datomic.slf4j/process	1
datomic.log	write-excised-log	datomic.common/getx	2
datomic.log	write-excised-log	datomic.common/rand-uuid	2
datomic.log	write-excised-log	datomic.excise/remove?	1
datomic.log	write-handlers	datomic.transaction/write-handlers	1
datomic.log	write-new-log	datomic.cluster/uuid->val-key	1
datomic.log	write-new-log	datomic.common/rand-uuid	1
datomic.log	write-tail-descriptor	datomic.cluster/update-pod	1
datomic.log	write-tail-descriptor	datomic.config/property	1
datomic.log	write-tail-descriptor	datomic.slf4j/process	1
datomic.log	zip-and-create	datomic.cluster/uuid->val-key	1
datomic.log	zip-and-create	datomic.io/gzip-buffer	1
datomic.memcached	RecoveringClient	datomic.slf4j/process	1
datomic.memcached	create-cache	datomic.common/return-or-throw	1
datomic.memcached	create-cache	datomic.config/property	1
datomic.memcached	create-cache	datomic.io/alias-buf-bytes	1
datomic.memcached	create-cache	datomic.monitor/add-stat	1
datomic.memcached	create-cache	datomic.slf4j/process	1
datomic.memcached	create-client	datomic.slf4j/process	1
datomic.memcached	put-result-handler	datomic.slf4j/process	1
datomic.memcached	start-local-memcached-from-config	datomic.config/folsom?	1
datomic.memcached	start-local-memcached-from-config	datomic.config/local-memcached-args	1
datomic.memcached	start-local-memcached-from-config	datomic.require/require-and-run	1
datomic.memcached	start-memcached-from-config	datomic.config/folsom?	1
datomic.memcached	start-memcached-from-config	datomic.config/memcached-args	1
datomic.memcached	start-memcached-from-config	datomic.require/require-and-run	1
datomic.memory	aws-transactor-settings	datomic.common/getx	1
datomic.memory	transactor-settings	datomic.math/M	1
datomic.memory-size	handle-primitive-arrays	datomic.memory-size/MemorySize	1
datomic.memory-size	handle-primitive-arrays	datomic.memory-size/array-type	1
datomic.peer	Connection	datomic.adopter/adopt-index	1
datomic.peer	Connection	datomic.cache/cache-keys	1
datomic.peer	Connection	datomic.cache/fast-count	1
datomic.peer	Connection	datomic.cache/put	2
datomic.peer	Connection	datomic.cache/remove	5
datomic.peer	Connection	datomic.cleanup/register-cleanup	1
datomic.peer	Connection	datomic.cleanup/shared-manager-ref	1
datomic.peer	Connection	datomic.cluster/close	1
datomic.peer	Connection	datomic.common/getx	2
datomic.peer	Connection	datomic.common/rand-uuid	1
datomic.peer	Connection	datomic.connector/admin-request	2
datomic.peer	Connection	datomic.connector/create-transactor-hornet-connector	1
datomic.peer	Connection	datomic.db-io/load-db-from-basis	1
datomic.peer	Connection	datomic.db/db	1
datomic.peer	Connection	datomic.error/deserialize-exception	1
datomic.peer	Connection	datomic.error/report	6
datomic.peer	Connection	datomic.error/runonce	4
datomic.peer	Connection	datomic.index/find-index-root-id	1
datomic.peer	Connection	datomic.index/load-index	1
datomic.peer	Connection	datomic.log/create-log-val	1
datomic.peer	Connection	datomic.monitor/add-stat	1
datomic.peer	Connection	datomic.monitor/alarm	1
datomic.peer	Connection	datomic.promise/delivered	1
datomic.peer	Connection	datomic.promise/settable-future	2
datomic.peer	Connection	datomic.queue/offer	1
datomic.peer	Connection	datomic.slf4j/caused-by	2
datomic.peer	Connection	datomic.slf4j/format-as-msec	2
datomic.peer	Connection	datomic.slf4j/process	16
datomic.peer	Connection	datomic.transaction/create-procargs	1
datomic.peer	Connection	datomic.uri/loggable-cluster-conf	1
datomic.peer	ConnectionState	datomic.monitor/alarm	1
datomic.peer	ConnectionState	datomic.slf4j/caused-by	1
datomic.peer	ConnectionState	datomic.slf4j/process	1
datomic.peer	LocalConnection	datomic.db/with-tx+opts	1
datomic.peer	LocalConnection	datomic.error/state	3
datomic.peer	LocalConnection	datomic.log/tx-range	1
datomic.peer	LocalConnection	datomic.promise/delivered	2
datomic.peer	TWatcherImpl	datomic.db/eid->eidx	2
datomic.peer	TWatcherImpl	datomic.db/ts-needing-index	1
datomic.peer	TWatcherImpl	datomic.promise/delivered	5
datomic.peer	TWatcherImpl	datomic.promise/settable-future	1
datomic.peer	administer-system	datomic.cache/clear	1
datomic.peer	administer-system	datomic.domain/system-cache	1
datomic.peer	await-tx-result	datomic.config/property	1
datomic.peer	await-tx-result	datomic.error/raise	1
datomic.peer	connect-local-database	datomic.error/raise	1
datomic.peer	connect-uri	datomic.uri/parse-db	1
datomic.peer	connection-cache	datomic.cache/create-soft-limited	1
datomic.peer	create-connection	datomic.cache/create-response-map	1
datomic.peer	create-connection	datomic.common/getx	1
datomic.peer	create-connection	datomic.common/log-retry	1
datomic.peer	create-connection	datomic.common/retry-fn	1
datomic.peer	create-connection	datomic.coordination/create-db-cluster	1
datomic.peer	create-connection	datomic.coordination/create-system-cluster	1
datomic.peer	create-connection	datomic.coordination/lookup-compatible-transactor-endpoint	1
datomic.peer	create-connection	datomic.domain/system-cache-olookup	1
