path	origin	archive	reading_group_hint	counterpart	baseline_relation	baseline_sha256
1.0.7705/transactor/src-clj/datomic/external_sort.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/external_sort.clj	same-path-not-byte-identical	63f0c80cb05f19c56febbcd82159e76634336b96f73ba9adeda43cd8c5701556
1.0.7705/transactor/src-clj/datomic/external_sort_datoms.clj	recovered-datomic-initializer		shared-structures-and-encoding	1.0.7705/peer/src-clj/datomic/external_sort_datoms.clj	same-path-not-byte-identical	2ca9d2d674c51c825f5755bd687347dba16c309b761f886e581a283f839a65f6
1.0.7705/transactor/src-clj/datomic/fressian.clj	recovered-datomic-initializer		shared-structures-and-encoding	1.0.7705/peer/src-clj/datomic/fressian.clj	same-path-not-byte-identical	d1633e596825009f60c922c44c9d2884274f33d75f40d81d0ef49c83be7a477d
1.0.7705/transactor/src-clj/datomic/fsbackup.clj	recovered-datomic-initializer		operations-and-lifecycle	1.0.7705/peer/src-clj/datomic/fsbackup.clj	same-path-not-byte-identical	86987e4cadd9da583679e07ad400939a6c6d68470bec16f5b245e348ed6139c2
1.0.7705/transactor/src-clj/datomic/fulltext.clj	recovered-datomic-initializer		query-navigation-and-search	1.0.7705/peer/src-clj/datomic/fulltext.clj	same-path-not-byte-identical	2fc95d50c0a78707c1bdc203242e27c7a3a4cb08d0933cc9eed7a055a9396ee9
1.0.7705/transactor/src-clj/datomic/fulltext_index.clj	recovered-datomic-initializer		shared-structures-and-encoding	1.0.7705/peer/src-clj/datomic/fulltext_index.clj	same-path-not-byte-identical	a005c010d25482208210175940934523af774ac957ce7dd70c85311ef7ebcc6a
1.0.7705/transactor/src-clj/datomic/function.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/function.clj	same-path-not-byte-identical	b9fca7c906428b1bd851e9ca3870e444c28559232346ec0be82112be2bca798b
1.0.7705/transactor/src-clj/datomic/future.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/future.clj	same-path-not-byte-identical	0b9f69c25ee26f4bb0defe90fa3cccdae3e3b645d44e675bc7045e1de6def86a
1.0.7705/transactor/src-clj/datomic/garbage.clj	recovered-datomic-initializer		operations-and-lifecycle	1.0.7705/peer/src-clj/datomic/garbage.clj	same-path-not-byte-identical	be3741ab00f20e4e719d6fbee2737dfe0d0c8f2da7b96a0816ea72710a0454aa
1.0.7705/transactor/src-clj/datomic/garbage/fressian.clj	recovered-datomic-initializer		shared-structures-and-encoding	1.0.7705/peer/src-clj/datomic/garbage/fressian.clj	same-path-not-byte-identical	6620b61ddbddfe75011bbb92b0a74c7d939ef8ff76830fdaa05985221232af37
1.0.7705/transactor/src-clj/datomic/garbage/pod.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/garbage/pod.clj	same-path-not-byte-identical	9be92f7771aba8b9c98f7d03868654df2a605550c74f571e32f82a98fe87ecee
1.0.7705/transactor/src-clj/datomic/h2.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/h2.clj	same-path-not-byte-identical	023c783db01fbd5c39f33a287022c5ac74fb6cefe602925a8e79ee8ab40ef91f
1.0.7705/transactor/src-clj/datomic/iam.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence		only-in-this-artifact	b577e7f44c58f43fcba7b7136f19adad47d8c9775e2e5513d8a42bb3123d5141
1.0.7705/transactor/src-clj/datomic/index.clj	recovered-datomic-initializer		shared-structures-and-encoding	1.0.7705/peer/src-clj/datomic/index.clj	same-path-not-byte-identical	c3ba0c82e14b5365bf9941a686bd4d25383a8342db5cebd6d9b7e315994066b5
1.0.7705/transactor/src-clj/datomic/index_direct_metrics.clj	recovered-datomic-initializer		shared-structures-and-encoding	1.0.7705/peer/src-clj/datomic/index_direct_metrics.clj	same-path-not-byte-identical	c4f43317574c3b2db88eb2e7ce784521d1a592a915734fff173b3a39b79a3e84
1.0.7705/transactor/src-clj/datomic/indexer.clj	recovered-datomic-initializer		shared-structures-and-encoding		only-in-this-artifact	9286dd18b12c43dde85a12f09a4c37e0b52cd1d26f676337fbd0412688bc8770
1.0.7705/transactor/src-clj/datomic/integrity.clj	recovered-datomic-initializer		operations-and-lifecycle	1.0.7705/peer/src-clj/datomic/integrity.clj	same-path-not-byte-identical	407e65fd5a29bbeb7c92d8b80ab44b7495a2b2fb01b980ce21dfc4ec7b7d6b80
1.0.7705/transactor/src-clj/datomic/io.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/io.clj	same-path-not-byte-identical	7e37c4aff812aab10c9f26fb6578e2b260b493313819f77d1781a72b928a1259
1.0.7705/transactor/src-clj/datomic/iter.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/iter.clj	same-path-not-byte-identical	23c611940ca20ed03ae81c38341e7b034acda46483035d83658a89071c377e00
1.0.7705/transactor/src-clj/datomic/janino.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/janino.clj	same-path-not-byte-identical	ddfbb4786268d5216124e2430037a678a61243b151f7cc1917e482b016b41bc5
1.0.7705/transactor/src-clj/datomic/jar.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	e2ee3aebd81b7f28039d571258b979d39cdf4293fe566426cb8837b4125cf2dd
1.0.7705/transactor/src-clj/datomic/jetty.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	f13b9c9440b3d91101a47a187f4604bdd576e739fa16affe17e3615341d2bab0
1.0.7705/transactor/src-clj/datomic/kv_cache.clj	recovered-datomic-initializer		caching-and-residency	1.0.7705/peer/src-clj/datomic/kv_cache.clj	same-path-not-byte-identical	b484271199fb50c452b7090610f605601c77f2bfa4749643b23fb0d1f84f71f2
1.0.7705/transactor/src-clj/datomic/kv_cassandra.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/kv_cassandra.clj	same-path-not-byte-identical	733cdb5ffbe429f515d34585aef8a86ac37f34aff0665ee670c6c6678093a6c4
1.0.7705/transactor/src-clj/datomic/kv_cassandra2.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/kv_cassandra2.clj	same-path-not-byte-identical	abdafce979b58f7417d9511769453b8a6b2ee18d6724ebc9143f778458fbe3fa
1.0.7705/transactor/src-clj/datomic/kv_cassandra3.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/kv_cassandra3.clj	same-path-not-byte-identical	0f42aade2cc27b568c3b3c31c1f6339f55b69a9aac9e9e590b1a16519b16a5af
1.0.7705/transactor/src-clj/datomic/kv_cluster.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/kv_cluster.clj	same-path-not-byte-identical	5cae6577a5746a194871fedb420b7f5617c8257fd8dbb0fd6e2ef61dd516506c
1.0.7705/transactor/src-clj/datomic/kv_dynamo.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/kv_dynamo.clj	same-path-not-byte-identical	f99899d07bea928345e976c5f262539f1b087a62a0f4422d141b7dcd8828f0c7
1.0.7705/transactor/src-clj/datomic/kv_hotrod.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/kv_hotrod.clj	same-path-not-byte-identical	acfee63375eb1503a587c6ccb790342a1fae160960c14a875d981b1e46f3799d
1.0.7705/transactor/src-clj/datomic/kv_mem.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/kv_mem.clj	same-path-not-byte-identical	c1db582b31097ded0106438f54b54937524aa91644644f92aa21961ebc75e8fd
1.0.7705/transactor/src-clj/datomic/kv_sql.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/kv_sql.clj	same-path-not-byte-identical	da41ec57b9dd11a42511da4c0b747e510fcab07f2118f678eacaa770bf325ae2
1.0.7705/transactor/src-clj/datomic/kv_sql_ext.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/kv_sql_ext.clj	same-path-not-byte-identical	1075db1d3100e408b11d31f3d16ecfc384c3aafc2dce44d663a4950e89636dbb
1.0.7705/transactor/src-clj/datomic/kv_store.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/kv_store.clj	same-path-not-byte-identical	8a997d4e86d55df4f8bed2bab8eee01522fcbe9271c50cae197908da1ceb20b2
1.0.7705/transactor/src-clj/datomic/launcher.clj	recovered-datomic-initializer		write-processing-and-coordination		only-in-this-artifact	936e19a811487c303f5bc23226f74e659e0f9f0237e21f1504463a87e19e8701
1.0.7705/transactor/src-clj/datomic/lifecycle.clj	recovered-datomic-initializer		write-processing-and-coordination		only-in-this-artifact	3225fa1fccc5d1c5191e9792b075fd0e1fe365dfe7c6a25ee525f5c98f2bcbae
1.0.7705/transactor/src-clj/datomic/lifecycle_ext.clj	recovered-datomic-initializer		write-processing-and-coordination		only-in-this-artifact	b050b8aedcb9abf6cd76599afe3e79d0a50ff7beabcaee7bf4280292506cd84f
1.0.7705/transactor/src-clj/datomic/log.clj	recovered-datomic-initializer		shared-structures-and-encoding	1.0.7705/peer/src-clj/datomic/log.clj	same-path-not-byte-identical	11b028cf7330335ceb137882cd601907835b0dc40fbacf0616cc2254352c4c89
1.0.7705/transactor/src-clj/datomic/log/specs.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	897be9946fbbb0be3ba2f60f2bb0ed2d3af4a4a03cdf6ab7f3337a9a9256a729
1.0.7705/transactor/src-clj/datomic/log_gc.clj	recovered-datomic-initializer		shared-structures-and-encoding		only-in-this-artifact	a04af271bee33144006c187ddf7c259bbd1e77d8f5f0f4318b446dae1fbcac73
1.0.7705/transactor/src-clj/datomic/logrotate.clj	recovered-datomic-initializer		shared-structures-and-encoding		only-in-this-artifact	5fcd4869dde98bb255150ad8d491b618d5477139aceaede20d6dce459e9ddfd5
1.0.7705/transactor/src-clj/datomic/lucene.clj	recovered-datomic-initializer		query-navigation-and-search	1.0.7705/peer/src-clj/datomic/lucene.clj	same-path-not-byte-identical	fe998adf9a6067e44a054142d5bfdbc83efa6a48479dde275fa89581e46b0295
1.0.7705/transactor/src-clj/datomic/math.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/math.clj	same-path-not-byte-identical	49a01b71d839fd1e07f67d1894fabdecfc4ae7c716f943de038a2240b872a772
1.0.7705/transactor/src-clj/datomic/memcached.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/memcached.clj	same-path-not-byte-identical	533dec91c02a2f3e0acd35b417bd060f21cbd56c8aa969bd1c79a30b35f657ea
1.0.7705/transactor/src-clj/datomic/memory.clj	recovered-datomic-initializer		caching-and-residency	1.0.7705/peer/src-clj/datomic/memory.clj	byte-identical	e7df6543432ac41f6ae72d72e807a5d83e26b5c87da353021ef6194dbf90cd8a
1.0.7705/transactor/src-clj/datomic/memory_size.clj	recovered-datomic-initializer		caching-and-residency	1.0.7705/peer/src-clj/datomic/memory_size.clj	same-path-not-byte-identical	e53264533286c9bfd33aaccf744f194faec0c647803f774913edf03ec6c29317
1.0.7705/transactor/src-clj/datomic/monitor.clj	recovered-datomic-initializer		operations-and-lifecycle	1.0.7705/peer/src-clj/datomic/monitor.clj	same-path-not-byte-identical	20ac4a751c3939ea1aeca93557ca11b4d9cf5ed4502aeacc609108c74aa59ac1
1.0.7705/transactor/src-clj/datomic/peer.clj	recovered-datomic-initializer		application-and-transport-boundaries	1.0.7705/peer/src-clj/datomic/peer.clj	same-path-not-byte-identical	027ccf7f1d8d09872bef652d60d7da294d2fd5af6deacc2d9064ad5c7a2002e0
1.0.7705/transactor/src-clj/datomic/peer_client.clj	recovered-datomic-initializer		application-and-transport-boundaries		only-in-this-artifact	695ca8d2d650a65b1fa89da8a671fdc7b9ec1e9877a5b15ec229f1af386b6951
1.0.7705/transactor/src-clj/datomic/peer_server.clj	recovered-datomic-initializer		application-and-transport-boundaries		only-in-this-artifact	7540be34802462c5cba070cf63c291368df85a8b9f6d330ac92a1c8b893aa262
1.0.7705/transactor/src-clj/datomic/process.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/process.clj	same-path-not-byte-identical	f23dce92d2e8a09b0fc191e7f61954fe07f2078fa4d9826aa22b0c7e4d06a3be
1.0.7705/transactor/src-clj/datomic/process/events.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/process/events.clj	same-path-not-byte-identical	4a4ac6d24ac8bb595e5d71c7dfe53f3734144702eaa4c03f982759d4fe49b3a3
1.0.7705/transactor/src-clj/datomic/process_monitor.clj	recovered-datomic-initializer		operations-and-lifecycle	1.0.7705/peer/src-clj/datomic/process_monitor.clj	same-path-not-byte-identical	45c19e2741a69fd5f1d7b09bf1591aa80c9dff526772656a17a8a48af2174440
1.0.7705/transactor/src-clj/datomic/promise.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/promise.clj	same-path-not-byte-identical	96512afc92cf0ed4d6fbbd4c7c2321f1084ac092e67aac690ca05d5752ec26c5
1.0.7705/transactor/src-clj/datomic/provisioning/aws.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence		only-in-this-artifact	293a31b7364520c2ba01e477d4c0fd2e17d3a58c14f6362b027cd7c027dbeb60
1.0.7705/transactor/src-clj/datomic/pull.clj	recovered-datomic-initializer		query-navigation-and-search	1.0.7705/peer/src-clj/datomic/pull.clj	same-path-not-byte-identical	bf1d417bc011cf93c19f1f248557fdcccf9a8d4522298f3338319ad86d3f3920
1.0.7705/transactor/src-clj/datomic/qtune.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/qtune.clj	same-path-not-byte-identical	d8f1ad2a41ec11a38d2a46d441a43be45de2eda8ea8aa6ec46195156405f5e51
1.0.7705/transactor/src-clj/datomic/query.clj	recovered-datomic-initializer		query-navigation-and-search	1.0.7705/peer/src-clj/datomic/query.clj	same-path-not-byte-identical	d54103cdfb3b0469c626682e5d0d0f81c818d43236eb5dcb3ec0e80d351d3f07
1.0.7705/transactor/src-clj/datomic/query/support.clj	exact-datomic-dependency	lib/query-support-0.8.31.jar	shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/query/support.clj	same-path-not-byte-identical	d1159c1543034f2b46c80c6fd325ea7e48a3b2061c8951de280bf2dd226a3de5
1.0.7705/transactor/src-clj/datomic/queue.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/queue.clj	same-path-not-byte-identical	32920139d768e729be504c406589830ff21b90dfce4f01fba14e5b1fd8a3f6b9
1.0.7705/transactor/src-clj/datomic/reconnector2.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/reconnector2.clj	same-path-not-byte-identical	5f5d8f9e22d35d1333232031fbd51ece4795010efde78848686d66cf201fd643
1.0.7705/transactor/src-clj/datomic/require.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/require.clj	same-path-not-byte-identical	3367cfe81351bf77c1dc8050181fa79118fcc8b8050dd4e6304de4f7319bd1ec
1.0.7705/transactor/src-clj/datomic/rest.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	85760932df77eb2657992aec2183cb72f851ee281f54147492bece4a4c9c56dd
1.0.7705/transactor/src-clj/datomic/s3.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/s3.clj	same-path-not-byte-identical	2f4e116a51c009ea33db0f72c5b07fe889f62b056f779954e6b237bf6ca55ec9
1.0.7705/transactor/src-clj/datomic/s3_api.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/s3_api.clj	same-path-not-byte-identical	70edf7b7ccb6b30929933545b86a8655a029ed7592f889ad69b8fd3998edea4c
1.0.7705/transactor/src-clj/datomic/s3_kv.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/s3_kv.clj	same-path-not-byte-identical	84dd981f8f290322cbe76e6a5b65a78cc3f35b527783994336ab84eca42eb16a
1.0.7705/transactor/src-clj/datomic/s3backup.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/s3backup.clj	same-path-not-byte-identical	6d6cb3cfaf3a98a4e7eb0742fd855b8b5babdd81284462b67725f5761442f839
1.0.7705/transactor/src-clj/datomic/simple_kv.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/simple_kv.clj	byte-identical	da9b7a85f067684d679126b3998a8e47d293d8a73218f38d0661ba5e9a146c9b
1.0.7705/transactor/src-clj/datomic/slf4j.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/slf4j.clj	same-path-not-byte-identical	29f020930c1211c37a505e0dbeea6150645d9d53c186dbe35b4c85edb2e3788a
1.0.7705/transactor/src-clj/datomic/slf4j/bridge.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	34eca0738c19098ff18e7a72faa52d038c63d19c94cf2673748b930d302bdbf1
1.0.7705/transactor/src-clj/datomic/spec.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	83c7b365a8d2897fb36afa0d2430114d233064af0c1e79ba050e18a892175191
1.0.7705/transactor/src-clj/datomic/specs.clj	exact-datomic-dependency	lib/datomic.specs-0.1.3.jar	shared-model-or-support-to-inspect		only-in-this-artifact	db55827d35cfd4e2d0f30a9a3f0a4c9af6dce5c7135684ce13c23d109f2a14fb
1.0.7705/transactor/src-clj/datomic/sql.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/sql.clj	same-path-not-byte-identical	bf846bf924efe0556ccf25de0cd01183136afdb033614f0073945f4b2bfb179e
1.0.7705/transactor/src-clj/datomic/stats.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/stats.clj	same-path-not-byte-identical	3393551d94af9596701133ce0be5ff9ca8866474ad3d4ac56d79b34111120233
1.0.7705/transactor/src-clj/datomic/summary.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/summary.clj	same-path-not-byte-identical	8332a438a6a48e3ffa5f52237d63263bc875e989544d64818f0182e07be29bc6
1.0.7705/transactor/src-clj/datomic/tools.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/tools.clj	same-path-not-byte-identical	d80e761b68636da76fb71b7dbf7548e5cb151627a1fbe8b2a9bd3c3547dbf933
1.0.7705/transactor/src-clj/datomic/tools/detect_865.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	a4fbefc0e18c0418abb7997e9d70013d8238cceddbb528749b5015add2090ff6
1.0.7705/transactor/src-clj/datomic/tools/detect_ch197761.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	a0ab4fd0826ba0d8fee881a390cc5043e1a312a8a95e7c2a04094396bcb8c8bb
1.0.7705/transactor/src-clj/datomic/tools/excise_history.clj	recovered-datomic-initializer		operations-and-lifecycle		only-in-this-artifact	6f9f54566ce09bc3e50e6cf813560c8da3273b46bd387b79bdb43bbe5b068330
1.0.7705/transactor/src-clj/datomic/tools/filter_index.clj	recovered-datomic-initializer		shared-structures-and-encoding		only-in-this-artifact	49037bfd6e261c75345591f13131f3f23fe90e1499bd999887d13178ad7a89ae
1.0.7705/transactor/src-clj/datomic/tools/gc_db.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	5f1d6bcc7c27174b8870e812ebd3e6ce7a3e74efc5cdad2689fc94ff5c6963a3
1.0.7705/transactor/src-clj/datomic/tools/index_checks.clj	recovered-datomic-initializer		shared-structures-and-encoding	1.0.7705/peer/src-clj/datomic/tools/index_checks.clj	same-path-not-byte-identical	e94292fa129164583ede85a9fb349fb272796b42c36c18ae822c940eca18086c
1.0.7705/transactor/src-clj/datomic/tools/index_stats.clj	recovered-datomic-initializer		shared-structures-and-encoding		only-in-this-artifact	09276cb07be3c145eb5fc446bad8b97f8b7775bdbd56d016c60503961a68bf0b
1.0.7705/transactor/src-clj/datomic/tools/locate_transactor.clj	recovered-datomic-initializer		write-processing-and-coordination		only-in-this-artifact	fbf2d61194177195d3c1aeecf54d8c2e38afac1e1b45c0de9cc013cc695fc641
1.0.7705/transactor/src-clj/datomic/tools/log_tools.clj	recovered-datomic-initializer		shared-structures-and-encoding		only-in-this-artifact	2e75b835cf7f6d26ebcf19301847c0e9cef5667f4fedbfe46cacfd15322527af
1.0.7705/transactor/src-clj/datomic/tools/postdiag_865.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	1e60045efb673435c103a82c0199b46a2e66f54826a849f8160c7f0aaa153264
1.0.7705/transactor/src-clj/datomic/tools/read_segment.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	9f56a6d8c1e3590022db74824880f8a0e599da5a06973d9aeb4ff213dfde7605
1.0.7705/transactor/src-clj/datomic/tools/rebuild_index.clj	recovered-datomic-initializer		shared-structures-and-encoding		only-in-this-artifact	26521e82ce4998489ebd02dbc273792990e95119ef598e7d4ac336807a112b60
1.0.7705/transactor/src-clj/datomic/tools/rebuild_log_leaf.clj	recovered-datomic-initializer		shared-structures-and-encoding		only-in-this-artifact	9e846fa55baa94f8709d2eb6313da35713f38f2ff1401f71692b36536d8cfd62
1.0.7705/transactor/src-clj/datomic/tools/rebuild_log_root.clj	recovered-datomic-initializer		shared-structures-and-encoding		only-in-this-artifact	1da337ff6fec274e3c1b65fc1d259a450f72c1477d961d4a2f3f01d0ccfc9504
1.0.7705/transactor/src-clj/datomic/tools/repair_1455.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	242d61f90976840e714995cd6d48d69a93d01bf744da76989b250c34f3297bce
1.0.7705/transactor/src-clj/datomic/tools/repair_865.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	38a53730681b007ffe23c1d863387a600a0e453edce8486bcbbf4b6ee340a726
1.0.7705/transactor/src-clj/datomic/tools/repair_ch197761.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	d97eb207009132e330a10156bfb9343ed9cc5b633a3fcd34d30a1c62d975c8b7
1.0.7705/transactor/src-clj/datomic/tools/restore_log_root.clj	recovered-datomic-initializer		shared-structures-and-encoding		only-in-this-artifact	7729d609aa93b2814acdc5fde08b74effcb91564d43ab1822c88a8b2a06c6812
1.0.7705/transactor/src-clj/datomic/transaction.clj	recovered-datomic-initializer		write-processing-and-coordination	1.0.7705/peer/src-clj/datomic/transaction.clj	same-path-not-byte-identical	14587f40f02650c3bc287f3a4ed9fc9e2b02246c80f8ec0a7311ab27419c4786
1.0.7705/transactor/src-clj/datomic/transactor.clj	recovered-datomic-initializer		write-processing-and-coordination		only-in-this-artifact	43f02327f57022b12f80e32fc5676d0ed83b205ecd909a4c972e214a0765fe47
1.0.7705/transactor/src-clj/datomic/transactor_ext.clj	recovered-datomic-initializer		write-processing-and-coordination		only-in-this-artifact	e52123b5e5bef48d2b88a5ce3d4e35cdbdddbe107204b72fbe309c5761d70880
1.0.7705/transactor/src-clj/datomic/treewalk.clj	recovered-datomic-initializer		shared-structures-and-encoding	1.0.7705/peer/src-clj/datomic/treewalk.clj	same-path-not-byte-identical	d3e8adec33f1352b9395c7944da0241c0e4cf26855414bbe5957715c9a8c31b1
1.0.7705/transactor/src-clj/datomic/update.clj	recovered-datomic-initializer		write-processing-and-coordination		only-in-this-artifact	9d635374aef279ed39b568e5dca16955d8395cc16ce84ae99536c3cc77ef84d0
1.0.7705/transactor/src-clj/datomic/uri.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/uri.clj	same-path-not-byte-identical	47f3990b55dc75fa99adbc701bae02185db2db0cddb845c2a6017b6aa7628881
1.0.7705/transactor/src-clj/datomic/val_cluster.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/val_cluster.clj	same-path-not-byte-identical	a632feb0fe519c85470cebef6c217ebd1bf0f135dc3a6cc0f07ee684f89b2529
1.0.7705/transactor/src-clj/datomic/valcache.clj	recovered-datomic-initializer		caching-and-residency	1.0.7705/peer/src-clj/datomic/valcache.clj	same-path-not-byte-identical	1d28dc84cc1f9999797cafac250cf654592a8a99edc59f3ff732679008d03c08
1.0.7705/transactor/src-clj/datomic/valcache/puts_pool.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/valcache/puts_pool.clj	same-path-not-byte-identical	ae3f8594ae893300543a05db9921d69d2d9fb4870d68bb35b3ddc2445dcb0631
1.0.7705/transactor/src-clj/datomic/valcache/puts_pool_impl.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/valcache/puts_pool_impl.clj	same-path-not-byte-identical	bd5fabcda8a5ec9bc37ca0455dc5479290856af4bd196d801b1acc0506eda796
1.0.7705/transactor/src-clj/datomic/valcache_direct.clj	recovered-datomic-initializer		caching-and-residency	1.0.7705/peer/src-clj/datomic/valcache_direct.clj	same-path-not-byte-identical	986ec07d11840dc9e59a0693b0e2d18f4fddda7909f3c4036ba5b5e99de16fcb
1.0.7705/transactor/src-clj/datomic/validators.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/validators.clj	byte-identical	0bfb370888f87d98fbc76376abfc2f5e3cf67bf08a18d5904656313e23836614
1.0.7705/transactor/src-clj/hiccup/compiler.clj	exact-bundled-dependency	lib/hiccup-1.0.1.jar	dependency-or-resource		only-in-this-artifact	bbd17a7a69c0869aeb00367a1d1e405b1989df93a2d05ce9874383648dd4f915
1.0.7705/transactor/src-clj/hiccup/core.clj	exact-bundled-dependency	lib/hiccup-1.0.1.jar	dependency-or-resource		only-in-this-artifact	79b0ee8f09f0d7db6b98c7e4c3cbf509b137f74fe931a96b00829c48e974d246
1.0.7705/transactor/src-clj/hiccup/def.clj	exact-bundled-dependency	lib/hiccup-1.0.1.jar	dependency-or-resource		only-in-this-artifact	f17b861c1048e6dc7f550090bec970bfd2070c9c5372eb65b9d3e6e9618b5fab
1.0.7705/transactor/src-clj/hiccup/form.clj	exact-bundled-dependency	lib/hiccup-1.0.1.jar	dependency-or-resource		only-in-this-artifact	bb2f73fed32b541bdc753796b619a44edf961b1c3ac3e2b0bd4ecffdaa0be365
1.0.7705/transactor/src-clj/hiccup/page.clj	exact-bundled-dependency	lib/hiccup-1.0.1.jar	dependency-or-resource		only-in-this-artifact	91ba53879b7a8cf75d886546c6251be35c01e0261c3696920a54da1245b8b87d
1.0.7705/transactor/src-clj/hiccup/util.clj	exact-bundled-dependency	lib/hiccup-1.0.1.jar	dependency-or-resource		only-in-this-artifact	e40068c3e7090bacc5d117768ec3457af26e49a6458141663256f34275484389
